dt,uid,bikes_available_to_rent
2021-08-03 00:13:06,29745906,7
2021-08-03 00:13:06,29746009,1
2021-08-03 00:13:06,29746047,0
2021-08-03 00:13:06,29746068,0
2021-08-03 00:13:06,29746123,3
2021-08-03 00:13:06,29746679,12
2021-08-03 00:13:06,29747497,7
2021-08-03 00:13:06,29749806,1
2021-08-03 00:13:06,29749855,4
2021-08-03 00:13:06,29749951,0
2021-08-03 00:13:06,29750190,8
2021-08-03 00:13:06,29750264,4
2021-08-03 00:13:06,29750615,4
2021-08-03 00:13:06,29751228,1
2021-08-03 00:13:06,29751388,3
2021-08-03 00:13:06,29751426,17
2021-08-03 00:13:06,29751467,2
2021-08-03 00:13:06,29751502,1
2021-08-03 00:13:06,29751545,3
2021-08-03 00:13:06,29751592,0
2021-08-03 00:13:06,29751674,1
2021-08-03 00:13:06,29751736,0
2021-08-03 00:13:06,29751789,0
2021-08-03 00:13:06,29751918,0
2021-08-03 00:13:06,29752309,10
2021-08-03 00:13:06,29752472,1
2021-08-03 00:13:06,29752573,0
2021-08-03 00:13:06,29753372,4
2021-08-03 00:13:06,29753410,2
2021-08-03 00:13:06,29992386,1
2021-08-03 00:13:06,29992613,3
2021-08-03 00:13:06,30278163,3
2021-08-03 00:13:06,30613108,3
2021-08-03 00:13:06,30613827,0
2021-08-03 00:13:06,30613955,1
2021-08-03 00:13:06,30925063,0
2021-08-03 00:13:06,31868207,6
2021-08-03 00:13:06,35855774,3
2021-08-03 00:13:06,35855809,0
2021-08-03 00:27:39,29745906,7
2021-08-03 00:27:39,29746009,1
2021-08-03 00:27:39,29746047,0
2021-08-03 00:27:39,29746068,0
2021-08-03 00:27:39,29746123,3
2021-08-03 00:27:39,29746679,12
2021-08-03 00:27:39,29747497,7
2021-08-03 00:27:39,29749806,1
2021-08-03 00:27:39,29749855,4
2021-08-03 00:27:39,29749951,0
2021-08-03 00:27:39,29750190,8
2021-08-03 00:27:39,29750264,4
2021-08-03 00:27:39,29750615,4
2021-08-03 00:27:39,29751228,1
2021-08-03 00:27:39,29751388,3
2021-08-03 00:27:39,29751426,17
2021-08-03 00:27:39,29751467,2
2021-08-03 00:27:39,29751502,1
2021-08-03 00:27:39,29751545,3
