dt,uid,bikes_available_to_rent
2022-10-30 00:15:46,29745906,3
2022-10-30 00:15:46,29746009,2
2022-10-30 00:15:46,29746047,1
2022-10-30 00:15:46,29746068,7
2022-10-30 00:15:46,29746123,0
2022-10-30 00:15:46,29746679,1
2022-10-30 00:15:46,29747497,5
2022-10-30 00:15:46,29749806,3
2022-10-30 00:15:46,29749855,1
2022-10-30 00:15:46,29750190,0
2022-10-30 00:15:46,29750264,3
2022-10-30 00:15:46,29750615,6
2022-10-30 00:15:46,29751228,2
2022-10-30 00:15:46,29751388,2
2022-10-30 00:15:46,29751426,1
2022-10-30 00:15:46,29751502,1
2022-10-30 00:15:46,29751545,2
2022-10-30 00:15:46,29751592,1
2022-10-30 00:15:46,29751674,7
2022-10-30 00:15:46,29751736,3
2022-10-30 00:15:46,29751789,3
2022-10-30 00:15:46,29751918,4
2022-10-30 00:15:46,29752309,8
2022-10-30 00:15:46,29752472,4
2022-10-30 00:15:46,29752573,3
2022-10-30 00:15:46,29753372,1
2022-10-30 00:15:46,29753410,0
2022-10-30 00:15:46,29755203,3
2022-10-30 00:15:46,29992386,0
2022-10-30 00:15:46,29992613,11
2022-10-30 00:15:46,30278163,0
2022-10-30 00:15:46,30613108,1
2022-10-30 00:15:46,30613827,2
2022-10-30 00:15:46,30613955,2
2022-10-30 00:15:46,30925063,3
2022-10-30 00:15:46,31868207,1
2022-10-30 00:15:46,35855774,2
2022-10-30 00:15:46,35855809,3
