dt,uid,bikes_available_to_rent
2023-11-07 00:02:20,29745906,0
2023-11-07 00:02:20,29746009,2
2023-11-07 00:02:20,29746047,5
2023-11-07 00:02:20,29746068,2
2023-11-07 00:02:20,29746123,0
2023-11-07 00:02:20,29746679,1
2023-11-07 00:02:20,29747497,2
2023-11-07 00:02:20,29749806,1
2023-11-07 00:02:20,29749855,2
2023-11-07 00:02:20,29749951,0
2023-11-07 00:02:20,29750190,1
2023-11-07 00:02:20,29750264,1
2023-11-07 00:02:20,29750615,1
2023-11-07 00:02:20,29751228,13
2023-11-07 00:02:20,29751388,0
2023-11-07 00:02:20,29751426,7
2023-11-07 00:02:20,29751502,1
2023-11-07 00:02:20,29751545,0
2023-11-07 00:02:20,29751592,1
2023-11-07 00:02:20,29751674,0
2023-11-07 00:02:20,29751736,0
2023-11-07 00:02:20,29751789,0
2023-11-07 00:02:20,29751918,3
2023-11-07 00:02:20,29752309,4
2023-11-07 00:02:20,29752472,3
2023-11-07 00:02:20,29752573,1
2023-11-07 00:02:20,29753372,4
2023-11-07 00:02:20,29753410,2
2023-11-07 00:02:20,29755203,1
2023-11-07 00:02:20,29992386,1
2023-11-07 00:02:20,29992613,3
2023-11-07 00:02:20,30278163,0
2023-11-07 00:02:20,30613108,0
2023-11-07 00:02:20,30613827,1
2023-11-07 00:02:20,30613955,0
2023-11-07 00:02:20,30925063,1
2023-11-07 00:02:20,31868207,2
2023-11-07 00:02:20,35855774,0
2023-11-07 00:02:20,35855809,2
2023-11-07 00:02:20,145369985,6
2023-11-07 00:02:20,152260960,0
2023-11-07 00:02:20,158039882,0
2023-11-07 00:02:20,158040425,0
2023-11-07 00:02:20,158040663,2
2023-11-07 00:02:20,158040927,0
2023-11-07 00:02:20,158041172,1
2023-11-07 00:02:20,158041482,1
2023-11-07 00:02:20,158041981,2
2023-11-07 00:02:20,158042216,3
2023-11-07 00:02:20,158042737,1
2023-11-07 00:02:20,158042992,1
2023-11-07 00:02:20,158046029,1
2023-11-07 00:02:20,158046288,2
2023-11-07 00:02:20,158046511,0
2023-11-07 00:02:20,158046728,5
2023-11-07 00:02:20,158046916,1
2023-11-07 00:02:20,167222018,0
2023-11-07 00:02:20,167222141,2
2023-11-07 00:02:20,176856256,1
2023-11-07 00:02:20,203568824,0
2023-11-07 00:02:20,265397056,0
2023-11-07 00:18:59,29745906,0
2023-11-07 00:18:59,29746009,2
2023-11-07 00:18:59,29746047,5
2023-11-07 00:18:59,29746068,2
2023-11-07 00:18:59,29746123,0
2023-11-07 00:18:59,29746679,1
2023-11-07 00:18:59,29747497,2
2023-11-07 00:18:59,29749806,1
2023-11-07 00:18:59,29749855,2
2023-11-07 00:18:59,29749951,0
2023-11-07 00:18:59,29750190,1
2023-11-07 00:18:59,29750264,1
2023-11-07 00:18:59,29750615,1
2023-11-07 00:18:59,29751228,13
2023-11-07 00:18:59,29751388,0
2023-11-07 00:18:59,29751426,7
2023-11-07 00:18:59,29751502,1
2023-11-07 00:18:59,29751545,0
2023-11-07 00:18:59,29751592,1
2023-11-07 00:18:59,29751674,0
2023-11-07 00:18:59,29751736,0
2023-11-07 00:18:59,29751789,0
2023-11-07 00:18:59,29751918,3
2023-11-07 00:18:59,29752309,3
2023-11-07 00:18:59,29752472,3
2023-11-07 00:18:59,29752573,1
2023-11-07 00:18:59,29753372,4
2023-11-07 00:18:59,29753410,2
2023-11-07 00:18:59,29755203,1
2023-11-07 00:18:59,29992386,1
2023-11-07 00:18:59,29992613,3
2023-11-07 00:18:59,30278163,0
2023-11-07 00:18:59,30613108,0
2023-11-07 00:18:59,30613827,1
2023-11-07 00:18:59,30613955,0
2023-11-07 00:18:59,30925063,1
2023-11-07 00:18:59,31868207,2
2023-11-07 00:18:59,35855774,0
2023-11-07 00:18:59,35855809,2
2023-11-07 00:18:59,145369985,6
2023-11-07 00:18:59,152260960,0
2023-11-07 00:18:59,158039882,0
2023-11-07 00:18:59,158040425,0
2023-11-07 00:18:59,158040663,2
2023-11-07 00:18:59,158040927,0
2023-11-07 00:18:59,158041172,1
2023-11-07 00:18:59,158041482,1
2023-11-07 00:18:59,158041981,2
2023-11-07 00:18:59,158042216,3
2023-11-07 00:18:59,158042737,1
2023-11-07 00:18:59,158042992,1
2023-11-07 00:18:59,158046029,1
2023-11-07 00:18:59,158046288,2
2023-11-07 00:18:59,158046511,0
2023-11-07 00:18:59,158046728,5
2023-11-07 00:18:59,158046916,1
2023-11-07 00:18:59,167222018,0
2023-11-07 00:18:59,167222141,2
2023-11-07 00:18:59,176856256,1
2023-11-07 00:18:59,203568824,0
2023-11-07 00:18:59,265397056,0
